variable,description,province_code,province_name_cn,year,value,unit,source_file,source_sheet,source_range
matP[ore],Iron ore material price used in MATC,gx,广西,2060,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2021,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2022,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2023,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2024,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2025,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2026,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2027,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2028,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2029,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2030,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2031,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2032,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2033,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2034,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2035,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2036,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2037,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2038,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2039,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2040,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2041,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2042,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2043,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2044,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2045,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2046,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2047,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2048,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2049,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2050,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2051,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2052,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2053,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2054,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2055,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2056,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2057,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2058,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2059,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,hi,海南,2060,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2021,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2022,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2023,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2024,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2025,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2026,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2027,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2028,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2029,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2030,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2031,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2032,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2033,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2034,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2035,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2036,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2037,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2038,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2039,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2040,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2041,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2042,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2043,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2044,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2045,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2046,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2047,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2048,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2049,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2050,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2051,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2052,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2053,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2054,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2055,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2056,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2057,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2058,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2059,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,cq,重庆,2060,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2021,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2022,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2023,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2024,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2025,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2026,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2027,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2028,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2029,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2030,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2031,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2032,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2033,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2034,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2035,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2036,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2037,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2038,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2039,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2040,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2041,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2042,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2043,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2044,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2045,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2046,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2047,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2048,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2049,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2050,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2051,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2052,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2053,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2054,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2055,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2056,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2057,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2058,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2059,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,sc,四川,2060,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2021,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2022,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2023,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2024,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2025,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2026,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2027,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2028,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2029,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2030,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2031,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2032,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2033,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2034,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2035,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2036,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2037,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2038,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2039,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2040,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2041,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2042,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2043,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2044,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2045,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2046,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
matP[ore],Iron ore material price used in MATC,gz,贵州,2047,800,RMB/t,input-MR-demand.xlsx,Mat_Price,Mat_Price!A38:AP98 (ore rows A69:AP98)
